seasons,league.id,league.name,league.type,league.logo,country.name,country.code,country.flag,get
"{""year"": 2016, ""start"": ""2016-10-30"", ""end"": ""2017-06-17"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",511,Cup,Cup,https://media-1.api-sports.io/football/leagues/511.png,Tunisia,TN,https://media-2.api-sports.io/flags/tn.svg,leagues
"{""year"": 2016, ""start"": ""2016-08-13"", ""end"": ""2017-05-22"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",488,U19 Bundesliga,League,https://media-3.api-sports.io/football/leagues/488.png,Germany,DE,https://media-1.api-sports.io/flags/de.svg,leagues
"{""year"": 2016, ""start"": ""2017-01-13"", ""end"": ""2017-01-22"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",805,Copa Centroamericana,Cup,https://media-3.api-sports.io/football/leagues/805.png,World,,,leagues
"{""year"": 2016, ""start"": ""2016-06-08"", ""end"": ""2016-06-11"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",806,OFC Nations Cup,Cup,https://media-2.api-sports.io/football/leagues/806.png,World,,,leagues
"{""year"": 2017, ""start"": ""2017-01-10"", ""end"": ""2017-01-15"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",766,China Cup,Cup,https://media-2.api-sports.io/football/leagues/766.png,World,,,leagues
"{""year"": 2017, ""start"": ""2017-09-07"", ""end"": ""2017-10-30"", ""current"": true, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",827,Crown Prince Cup,Cup,https://media-3.api-sports.io/football/leagues/827.png,Saudi-Arabia,SA,https://media-2.api-sports.io/flags/sa.svg,leagues
"{""year"": 2017, ""start"": ""2017-08-27"", ""end"": ""2018-05-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",372,Second League,League,https://media-3.api-sports.io/football/leagues/372.png,Macedonia,MK,https://media-2.api-sports.io/flags/mk.svg,leagues
"{""year"": 2017, ""start"": ""2017-09-19"", ""end"": ""2018-05-09"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",174,Cup,Cup,https://media-2.api-sports.io/football/leagues/174.png,Bulgaria,BG,https://media-1.api-sports.io/flags/bg.svg,leagues
"{""year"": 2017, ""start"": ""2017-01-04"", ""end"": ""2017-12-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",10,Friendlies,Cup,https://media-3.api-sports.io/football/leagues/10.png,World,,,leagues
"{""year"": 2017, ""start"": ""2017-09-12"", ""end"": ""2018-04-23"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",14,UEFA Youth League,League,https://media-3.api-sports.io/football/leagues/14.png,World,,,leagues
"{""year"": 2017, ""start"": ""2016-08-19"", ""end"": ""2017-11-04"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",18,AFC Cup,Cup,https://media-1.api-sports.io/football/leagues/18.png,World,,,leagues
"{""year"": 2017, ""start"": ""2017-02-10"", ""end"": ""2017-11-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",20,CAF Confederation Cup,Cup,https://media-2.api-sports.io/football/leagues/20.png,World,,,leagues
"{""year"": 2017, ""start"": ""2016-10-11"", ""end"": ""2017-06-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",38,UEFA U21 Championship,Cup,https://media-2.api-sports.io/football/leagues/38.png,World,,,leagues
"{""year"": 2017, ""start"": ""2017-08-05"", ""end"": ""2018-02-17"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",559,League Cup,Cup,https://media-3.api-sports.io/football/leagues/559.png,Northern-Ireland,GB,https://media-1.api-sports.io/flags/gb.svg,leagues
"{""year"": 2017, ""start"": ""2018-01-15"", ""end"": ""2018-05-03"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",560,Presidents Cup,Cup,https://media-2.api-sports.io/football/leagues/560.png,United-Arab-Emirates,AE,https://media-2.api-sports.io/flags/ae.svg,leagues
"{""year"": 2017, ""start"": ""2017-08-12"", ""end"": ""2018-05-04"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",561,Premier Intermediate League,League,https://media-1.api-sports.io/football/leagues/561.png,Northern-Ireland,GB,https://media-3.api-sports.io/flags/gb.svg,leagues
"{""year"": 2017, ""start"": ""2017-08-11"", ""end"": ""2018-04-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",407,Championship,League,https://media-3.api-sports.io/football/leagues/407.png,Northern-Ireland,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2017, ""start"": ""2017-08-11"", ""end"": ""2018-05-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",408,Premiership,League,https://media-2.api-sports.io/football/leagues/408.png,Northern-Ireland,GB,https://media-1.api-sports.io/flags/gb.svg,leagues
"{""year"": 2017, ""start"": ""2017-09-16"", ""end"": ""2018-04-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",331,Division 1,League,https://media-2.api-sports.io/football/leagues/331.png,Kuwait,KW,https://media-3.api-sports.io/flags/kw.svg,leagues
"{""year"": 2017, ""start"": ""2017-10-20"", ""end"": ""2018-05-16"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",425,Premier League,League,https://media-2.api-sports.io/football/leagues/425.png,Syria,SY,https://media-1.api-sports.io/flags/sy.svg,leagues
"{""year"": 2017, ""start"": ""2017-01-21"", ""end"": ""2017-05-07"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",77,Alagoano,Cup,https://media-2.api-sports.io/football/leagues/77.png,Brazil,BR,https://media-3.api-sports.io/flags/br.svg,leagues
"{""year"": 2017, ""start"": ""2017-07-15"", ""end"": ""2018-06-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",337,Druha Liga - Group B,League,https://media-2.api-sports.io/football/leagues/337.png,Ukraine,UA,https://media-1.api-sports.io/flags/ua.svg,leagues
"{""year"": 2017, ""start"": ""2017-07-14"", ""end"": ""2017-11-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",185,League Cup,Cup,https://media-3.api-sports.io/football/leagues/185.png,Scotland,GB,https://media-2.api-sports.io/flags/gb.svg,leagues
"{""year"": 2017, ""start"": ""2017-05-20"", ""end"": ""2017-06-11"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",490,World Cup - U20,Cup,https://media-3.api-sports.io/football/leagues/490.png,World,,,leagues
"{""year"": 2017, ""start"": ""2017-08-26"", ""end"": ""2018-05-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",492,Tweede Divisie,League,https://media-1.api-sports.io/football/leagues/492.png,Netherlands,NL,https://media-1.api-sports.io/flags/nl.svg,leagues
"{""year"": 2017, ""start"": ""2017-03-28"", ""end"": ""2017-10-14"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",498,Cup,Cup,https://media-1.api-sports.io/football/leagues/498.png,Kazakhstan,KZ,https://media-3.api-sports.io/flags/kz.svg,leagues
"{""year"": 2017, ""start"": ""2017-01-18"", ""end"": ""2017-05-18"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",504,King's Cup,Cup,https://media-3.api-sports.io/football/leagues/504.png,Saudi-Arabia,SA,https://media-2.api-sports.io/flags/sa.svg,leagues
"{""year"": 2017, ""start"": ""2017-12-12"", ""end"": ""2018-05-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",507,Cup,Cup,https://media-2.api-sports.io/football/leagues/507.png,South-Africa,ZA,https://media-1.api-sports.io/flags/za.svg,leagues
"{""year"": 2017, ""start"": ""2017-10-27"", ""end"": ""2017-12-02"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",508,League Cup,Cup,https://media-3.api-sports.io/football/leagues/508.png,South-Africa,ZA,https://media-2.api-sports.io/flags/za.svg,leagues
"{""year"": 2017, ""start"": ""2017-08-02"", ""end"": ""2018-05-26"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",510,1. Liga Promotion,League,https://media-3.api-sports.io/football/leagues/510.png,Switzerland,CH,https://media-1.api-sports.io/flags/ch.svg,leagues
"{""year"": 2017, ""start"": ""2017-08-15"", ""end"": ""2018-06-13"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",584,Premier League,League,https://media-3.api-sports.io/football/leagues/584.png,Libya,LY,https://media-3.api-sports.io/flags/ly.svg,leagues
"{""year"": 2017, ""start"": ""2017-01-07"", ""end"": ""2017-11-25"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": false, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",589,Taiwan Football Premier League,League,https://media-3.api-sports.io/football/leagues/589.png,Chinese-Taipei,TW,https://media-2.api-sports.io/flags/tw.svg,leagues
"{""year"": 2017, ""start"": ""2017-05-26"", ""end"": ""2017-09-30"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",258,Canadian Soccer League,League,https://media-2.api-sports.io/football/leagues/258.png,Canada,CA,https://media-1.api-sports.io/flags/ca.svg,leagues
"{""year"": 2017, ""start"": ""2016-11-13"", ""end"": ""2017-11-12"", ""current"": false, ""coverage"": {""fixtures"": {""events"": false, ""lineups"": false, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": false, ""top_scorers"": false, ""top_assists"": false, ""top_cards"": false, ""injuries"": false, ""predictions"": true, ""odds"": false}}",274,Liga 1,League,https://media-1.api-sports.io/football/leagues/274.png,Indonesia,ID,https://media-3.api-sports.io/flags/id.svg,leagues
"{""year"": 2017, ""start"": ""2017-07-15"", ""end"": ""2018-05-20"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": false, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",304,Liga Panameña de Fútbol,League,https://media-1.api-sports.io/football/leagues/304.png,Panama,PA,https://media-3.api-sports.io/flags/pa.svg,leagues
"{""year"": 2018, ""start"": ""2018-07-20"", ""end"": ""2019-05-19"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",106,Ekstraklasa,League,https://media-1.api-sports.io/football/leagues/106.png,Poland,PL,https://media-1.api-sports.io/flags/pl.svg,leagues
"{""year"": 2018, ""start"": ""2018-07-20"", ""end"": ""2019-05-28"", ""current"": false, ""coverage"": {""fixtures"": {""events"": true, ""lineups"": true, ""statistics_fixtures"": true, ""statistics_players"": false}, ""standings"": true, ""players"": true, ""top_scorers"": true, ""top_assists"": true, ""top_cards"": true, ""injuries"": false, ""predictions"": true, ""odds"": false}}",172,First League,League,https://media-3.api-sports.io/football/leagues/172.png,Bulgaria,BG,https://media-3.api-sports.io/flags/bg.svg,leagues
